Treating.Clinician,Hospital,total,target,percentage,jitter_total,jitter_target,jitter_percentage
90124524,MMC- Clayton,11,0,0,11.05101341,0.006109147,0.037793128
90124526,MMC- Clayton,19,0,0,19.08646646,0.000610747,0.059192567
90124539,Casey,1,0,0,1.034250078,0.039824198,0.091820299
90124543,Casey,2,0,0,2.012219518,0.070320948,0.049326618
90124543,MMC- Clayton,3,0,0,3.086864729,8.15776E-05,0.029618973
90124546,MMC- Clayton,2,0,0,2.086771039,0.020723859,0.068343628
90124552,Casey,2,0,0,2.022284926,0.061549238,0.087862471
90124561,Dandenong,6,0,0,6.028168285,-0.004383916,0.02408462
90124561,MMC- Clayton,9,0,0,9.042404363,0.012572502,0.033226639
90124563,MMC- Clayton,1,0,0,1.075707645,0.077771567,0.029531378
90124565,Dandenong,2,0,0,2.014584024,0.066465777,0.044242866
90124570,Casey,2,0,0,2.046743444,0.087515533,0.086349004
90124570,Dandenong,1,0,0,1.047827749,0.01421652,0.09223338
90124574,Casey,7,0,0,7.060640116,0.036561071,0.035021746
90124585,MMC- Clayton,3,0,0,3.008120516,0.028318548,0.016894678
90124609,MMC- Clayton,24,0,0,24.03447538,0.093242065,0.050153002
90124612,Casey,5,0,0,5.037633384,0.068836954,0.026234288
90124621,MMC- Clayton,24,0,0,24.01794142,-0.002049966,0.073914493
90124633,MMC- Clayton,2,0,0,2.032279034,0.071325308,0.077181093
90124637,MMC- Clayton,6,0,0,6.060804827,0.060757056,0.015530355
90124642,Casey,11,0,0,11.09379075,0.014311886,0.086246147
90124682,MMC- Clayton,5,0,0,5.070855645,0.044239505,0.014719294
90124698,MMC- Clayton,14,0,0,14.00133641,0.042260012,0.075451509
90124936,Casey,5,0,0,5.009776892,0.071075467,0.022425432
90124939,Casey,1,0,0,1.094061286,0.018355089,0.016583235
90127293,MMC- Clayton,5,0,0,5.030884306,0.007087977,0.025224703
90127515,MMC- Clayton,4,0,0,4.041394833,0.022084149,0.009421583
90132167,Casey,29,0,0,29.06962809,0.06266893,0.029551858
90135325,Casey,12,0,0,12.02972362,0.011198669,0.069619658
90136838,MMC- Clayton,17,0,0,17.01277643,0.018389202,0.012705432
90136845,MMC- Clayton,1,0,0,1.016584608,0.024999723,-0.004292585
90136849,MMC- Clayton,4,0,0,4.011374525,0.048805318,0.033319568
90136850,MMC- Clayton,16,0,0,16.02757783,-0.003522385,0.040367923
90137181,Casey,1,0,0,0.995237065,0.006874302,0.033698856
90137813,Casey,19,0,0,19.08329751,0.015346897,0.00223053
90137813,MMC- Clayton,1,0,0,1.046010256,0.010112107,0.091119936
90138704,MMC- Clayton,9,0,0,9.059382331,0.065965259,0.022078406
90138705,MMC- Clayton,9,0,0,9.06659099,0.010298274,0.028444361
90139416,Dandenong,1,0,0,1.074406906,0.054708505,0.035946946
90140200,Casey,3,0,0,3.040617304,0.092950208,0.008253898
90140978,Dandenong,1,0,0,1.050794669,0.027942124,0.006490528
90141465,Casey,3,0,0,3.085715795,0.086223341,0.00805187
90141884,MMC- Clayton,4,0,0,4.018872537,0.022499994,0.002592736
90142519,MMC- Clayton,22,0,0,22.07838943,0.035617464,0.070281391
90142803,Casey,2,0,0,2.067185538,0.023564843,0.090530879
90142812,Casey,3,0,0,3.053994387,0.073217573,0.093521933
90142824,MMC- Clayton,8,0,0,8.084396818,0.029385862,0.091874951
90142827,Casey,6,0,0,5.998176062,0.038951989,0.059707126
90142841,Casey,7,0,0,7.06848381,0.078595309,0.023143713
90142841,MMC- Clayton,1,0,0,1.043326372,0.054513029,0.012235997
90142861,Casey,1,0,0,1.056811288,0.040128987,0.071026327
90142863,Casey,1,0,0,1.010221779,0.078601896,0.020657807
90142876,Casey,1,0,0,1.072785129,0.020174688,0.026846573
90142879,Casey,1,0,0,1.039331226,0.071162398,0.051546995
90144220,Casey,4,0,0,4.058989472,0.065423407,0.001952551
90144405,MMC- Clayton,39,0,0,39.00651041,0.052079077,0.057907955
90144435,MMC- Clayton,1,0,0,1.066925902,0.001850351,0.064839385
90144443,MMC- Clayton,20,0,0,20.07288753,0.024546598,0.071481767
90144606,Casey,1,0,0,1.09235064,0.046592276,0.091036148
90144607,MMC- Clayton,3,0,0,3.026099561,0.038268022,0.019735614
90144627,Dandenong,5,0,0,5.068361429,0.023056546,0.027782137
90144629,Casey,28,0,0,28.06644146,0.056234155,0.091112234
90144646,Casey,8,0,0,8.075447054,0.033716281,0.075290734
90144736,MMC- Clayton,13,0,0,13.08275556,0.020711443,0.087313435
90144754,Dandenong,1,0,0,1.038332071,0.051762824,0.083715534
90144787,MMC- Clayton,5,0,0,5.07114117,0.085136101,0.04020711
90144872,Casey,30,0,0,30.04343482,0.005232981,0.033958347
90144878,MMC- Clayton,5,0,0,5.045287133,0.012149299,0.071561676
90144901,MMC- Clayton,13,0,0,13.02771128,0.087468978,0.011375935
90144911,MMC- Clayton,5,0,0,5.085584712,0.067797732,0.020983777
90144933,Casey,7,0,0,7.086821715,0.045643694,0.00802468
90144951,Casey,7,0,0,7.008488003,0.017439583,0.062514921
90145024,MMC- Clayton,2,0,0,2.003608304,0.043847307,-0.001474531
90145085,MMC- Clayton,12,0,0,12.07809477,0.076171364,0.051145581
90145086,MMC- Clayton,30,0,0,29.99549634,0.014641159,0.06906534
90145198,Dandenong,1,0,0,1.076606869,0.019471263,-0.004523287
90145218,MMC- Clayton,6,0,0,6.081669431,0.086342511,0.009890774
90145257,MMC- Clayton,6,0,0,6.048500444,0.022143479,0.005535185
90145261,MMC- Clayton,1,0,0,1.066602154,0.094680917,0.027644789
90145292,Casey,1,0,0,1.073847249,0.076388957,-6.53836E-05
90145292,MMC- Clayton,6,0,0,6.047777218,0.02909575,0.019942586
90145296,MMC- Clayton,1,0,0,1.090989072,0.085948276,0.01560223
90145323,Casey,2,0,0,1.998648466,0.062776554,0.058384582
90145385,Casey,5,0,0,5.023250257,0.003969319,0.016426696
90145390,MMC- Clayton,16,0,0,16.07580105,0.017171149,0.092994907
90145408,Casey,3,0,0,2.99581975,0.079413608,0.052018351
90145408,MMC- Clayton,10,0,0,10.0373973,0.043546446,0.068501184
90145457,Dandenong,1,0,0,1.094018353,0.088347352,0.062407587
90145469,Dandenong,5,0,0,5.018596309,0.04781629,0.040622886
90145507,Casey,1,0,0,1.039024493,0.028487863,0.060298072
90145525,Casey,5,0,0,5.067854865,0.075883026,0.026390433
90145549,MMC- Clayton,4,0,0,4.039998841,0.069532997,0.071944051
90145738,MMC- Clayton,12,0,0,12.06817848,0.049215699,0.088095312
90145741,Casey,5,0,0,5.077329548,0.080818196,0.069295867
90145754,MMC- Clayton,6,0,0,6.01959906,0.047545333,0.057239091
90145901,Casey,31,0,0,31.08799382,0.025088503,0.032978337
90145901,MMC- Clayton,37,0,0,37.062968,0.01863843,0.088863901
90146246,Casey,2,0,0,2.087441738,0.050630038,0.051653351
90146286,Dandenong,1,0,0,1.094553061,0.057161115,0.029206457
90146286,MMC- Clayton,18,0,0,18.05034291,0.086178821,0.082461734
90148355,Casey,5,0,0,5.010387307,0.048503289,0.09367144
90148355,MMC- Clayton,2,0,0,2.075629742,0.038271817,0.066492967
90148374,Dandenong,1,0,0,1.000578133,0.07689075,0.063076661
90148809,MMC- Clayton,1,0,0,1.005423627,0.012147938,0.067074162
90149605,MMC- Clayton,9,0,0,9.033011864,0.021378213,0.075568587
90150180,MMC- Clayton,4,0,0,4.054303124,0.094888892,0.030635804
90152266,Casey,2,0,0,2.007682292,0.074166922,-0.000710606
90152983,Casey,1,0,0,1.031193876,0.014110561,0.074209189
90153189,MMC- Clayton,1,0,0,1.061481932,0.041025869,0.025542984
90153195,MMC- Clayton,1,0,0,1.011262274,0.052662338,-0.003771008
90153760,Casey,6,0,0,6.063101146,0.005136667,0.051420057
90154175,Casey,6,0,0,5.99942134,0.041330966,0.071457642
90154175,MMC- Clayton,13,0,0,13.05549072,0.067684399,0.074078638
90154371,Dandenong,5,0,0,5.045632791,0.015210582,0.069482675
90154449,Casey,2,0,0,2.058281563,0.007498055,0.066705721
90155188,MMC- Clayton,12,0,0,12.05126685,0.091469605,0.087423278
90155200,MMC- Clayton,20,0,0,20.02413218,-0.002405214,0.064069131
90156769,Dandenong,1,0,0,1.029826652,0.011086277,-0.002023475
90157612,MMC- Clayton,19,0,0,19.04940001,0.003938231,0.071434196
90159236,MMC- Clayton,4,0,0,4.032896329,0.087660425,0.077542691
90160332,MMC- Clayton,2,0,0,2.086931851,-0.001059998,0.014701733
90160353,Casey,2,0,0,2.042878129,0.053880144,0.040717351
90160501,MMC- Clayton,4,0,0,4.072811539,0.032385078,0.091160332
90160513,MMC- Clayton,1,0,0,1.076700688,0.050374935,0.014801998
90160621,MMC- Clayton,1,0,0,1.085422619,0.03316701,0.024978744
90160622,Casey,1,0,0,1.042534258,0.082417477,0.027380747
90160636,MMC- Clayton,2,0,0,2.094543375,0.028816228,0.050823285
90160647,Dandenong,1,0,0,1.059324139,0.079548229,0.014832097
90160650,Dandenong,3,0,0,3.037969204,0.042368021,0.030607406
90160655,Casey,1,0,0,1.071219051,0.053167156,0.070936003
90160699,MMC- Clayton,3,0,0,3.054847426,0.075525759,0.065279733
90160968,Dandenong,1,0,0,1.072774702,0.077495907,0.000807561
90161039,MMC- Clayton,21,0,0,21.06316925,0.087973322,0.065868111
90161091,MMC- Clayton,17,0,0,17.0456165,0.082106955,0.005310238
90161096,Casey,4,0,0,4.00178375,0.004680055,0.025065332
90161173,Casey,2,0,0,2.053893811,0.069585656,0.032596277
90161185,MMC- Clayton,1,0,0,1.010415471,0.040891848,0.074390679
90161376,MMC- Clayton,1,0,0,1.004435536,0.004495687,0.044595614
90161873,MMC- Clayton,19,0,0,19.00312943,0.036618191,0.018967324
90161944,Casey,4,0,0,4.086747189,0.037543092,0.013999452
90162065,Casey,17,0,0,17.0277401,0.037501249,0.056675216
90162077,MMC- Clayton,11,0,0,11.03765729,0.070236569,0.006230919
90162078,MMC- Clayton,13,0,0,13.07226938,0.015628927,0.093242871
90162079,MMC- Clayton,31,0,0,31.02290187,0.083668948,0.07158039
90162080,MMC- Clayton,5,0,0,5.076787479,0.004403061,0.078530223
90162081,MMC- Clayton,41,0,0,41.01683351,0.045682679,0.071946845
90162082,Casey,8,0,0,8.022079464,0.066378873,0.001660182
90162082,MMC- Clayton,9,0,0,9.046112916,0.051355315,0.053822176
90162251,MMC- Clayton,33,0,0,33.07900771,0.085249057,0.009678491
90162252,MMC- Clayton,27,0,0,27.0543878,0.000822164,0.013029005
90162330,MMC- Clayton,14,0,0,14.03658133,0.068896118,0.042267283
90162599,MMC- Clayton,37,0,0,37.07849868,0.020642756,0.035350912
90162759,MMC- Clayton,20,0,0,19.99704155,0.049493357,0.029157697
90162770,Casey,7,0,0,7.090326312,0.006106139,0.04785476
90162772,Dandenong,1,0,0,1.077478396,0.080516503,0.059962767
90162832,Casey,1,0,0,1.084686492,0.00198043,0.006792929
90162880,Casey,4,0,0,4.064652369,0.053288058,0.057770897
90162896,MMC- Clayton,13,0,0,13.07192818,0.023371731,0.003512035
90162925,Casey,17,0,0,17.0947434,0.040254381,0.00321586
90162953,Casey,2,0,0,2.086733254,0.056036452,-0.001180149
90163243,Casey,4,0,0,4.091053598,0.020618934,0.089088105
90164074,Casey,1,0,0,1.002933164,0.091847126,0.080419315
90164142,Dandenong,2,0,0,2.001648216,0.091383788,0.07221038
90164194,Casey,1,0,0,1.027822774,0.08809704,0.086266235
90164305,Casey,8,0,0,8.083444234,0.007758699,0.068296999
90165262,MMC- Clayton,16,0,0,16.05344675,0.089287024,0.038420039
90165844,Dandenong,2,0,0,2.020279286,0.083076272,0.036298846
90166103,MMC- Clayton,7,0,0,7.023897773,0.002924181,0.00172465
90166170,MMC- Clayton,13,0,0,13.03010755,0.060235684,0.011467721
90166333,MMC- Clayton,2,0,0,2.088662815,0.019005728,0.088206069
90166347,MMC- Clayton,2,0,0,2.041845286,0.000814401,0.092329529
